product_id,name,description,category,brand,price
96518,iPhone 16 Plus 256GB - Cũ Đẹp,,Hàng cũ,Apple,28990000.0
88459,realme Note 60 4GB 64GB,"Điện thoại realme Note 60  nổi bật với màn hình IPS LCD 6,74 inch 90Hz, mang đến trải nghiệm hiển thị mượt mà và rõ nét ngay cả dưới ánh sáng mạnh. Hiệu năng của điện thoại realme được hỗ trợ bởi chipset Unisoc Tiger T612 với tốc độ 1.8GHz, đảm bảo khả năng xử lý tốt các tác vụ cơ bản, giúp bạn thực hiện công việc hàng ngày mà không bị gián đoạn. Ngoài ra, realme Note 60 còn sở hữu viên pin 5000mAh kết hợp với công nghệ sạc 10W, giúp duy trì thời lượng sử dụng lâu dài và tiết kiệm thời gian sạc tối ưu.",Điện thoại,Realme,3090000.0
109727,Sạc StarGO Onelink 1C1A 20W kèm cáp C-L CL201,,Phụ kiện,,290000
81805,Bàn phím iPad Pro 13 M4 Apple Magic Keyboard + Trackpad,,Phụ kiện,,9790000.0
106792,Điện thoại Nubia A56 4GB 128GB,,Điện thoại,Nubia,2290000.0
86077,Macbook Pro 14 M3 8GB - 512GB - Cũ Đẹp,,Hàng cũ,Apple,39990000.0
66567,Micro thu âm không dây Boya Link,,Âm thanh,,2390000.0
42463,Apple iPad Pro 11 2020 WiFi 128GB - Cũ xước cấn,,Hàng cũ,Apple,21990000.0
97577,DJI Osmo 360 (Standard Combo) - All in one,,Phụ kiện,,10990000.0
66909,Xiaomi 13 8GB 256GB - Cũ Trầy Xước,,Hàng cũ,Xiaomi,22990000.0
45308,Apple iPhone 7 Plus 32GB - Cũ đẹp,,Hàng cũ,Apple,9990000.0
94242,Bàn phím + Bao da AI Samsung Galaxy Tab S10 Plus/S9 Plus/S9 FE Plus chính hãng,,Phụ kiện,,4490000.0
75902,Tai nghe Bluetooth Apple AirPods Pro 2 2023 USB-C - Cũ Trầy Xước,,Hàng cũ,,6190000.0
109846,Pin dự phòng StarGO Hypercharge 25000mAh 100W tích hợp màn hình + cáp Type-C,,Phụ kiện,,1290000.0
85753,Smart Tivi Samsung QLED 4K 55 inch 2024 (55Q60D),,Tivi,Samsung,17900000.0
70129,Samsung Galaxy S23 Ultra 12GB 512GB - Cũ Xước Cấn,,Hàng cũ,Samsung,36990000.0
110677,Samsung Galaxy Z Fold7 5G 12GB 256GB (F966) - Đã Kích Hoạt,"Samsung Galaxy Z Fold 7 5G 12GB/256GB là điện thoại gập siêu mỏng mới nhất của Samsung, mở bán ngày 26/7/2025. Nổi bật camera 200MP và chip Snapdragon 8 Elite 3nm tích hợp AI mạnh mẽ. One UI 8 tối ưu cá nhân hóa. Giá từ 46.990.000đ cho bản 256GB. Cập nhật ngày 05/10/2025",Hàng cũ,Samsung,46990000.0
43759,Apple iPad Pro 12.9 2021 M1 WiFi 128GB - Cũ đẹp,,Hàng cũ,Apple,30990000.0
65586,Smart Tivi NanoCell LG 4K 55 inch 55NANO76SQA,,Tivi,LG,22900000.0
25216,USB Wifi TP-Link T2U Plus AC600 băng tầng kép,,Phụ kiện,,279000
94486,Sim 4G Viettel 12KIDMAX30 Free 12 tháng,,Sim 4G,,690000
35583,iPhone 12 Chính hãng - Cũ đẹp ,,Hàng cũ,Apple,8090000.0
60509,iPhone 14 256GB - Cũ Đẹp,,Hàng cũ,Apple,18990000.0
103651,Sim 5G Viettel 3T5G150N 8GB/Ngày (Free TV360 4K) - 3 Tháng,,Sim 4G,,810000
97311,Samsung Galaxy A16 5G 8GB 128GB - Cũ Đẹp,,Hàng cũ,Samsung,5980000.0
101338,Sim 4G Mobifone KC90 1GB/Ngày có nghe gọi - 1 tháng (thành phẩm),,Sim 4G,,300000
60161,Đồng hồ thông minh Garmin Forerunner 265S,,Đồng hồ thông minh,,11690000.0
45848,Apple iPad mini 6 WiFi 256GB - Cũ Đẹp,,Hàng cũ,Apple,17990000.0
86069,Nubia Neo 2 8GB 256GB - Cũ Trầy Xước,,Hàng cũ,Hãng khác,4990000.0
53868,iPhone 7 32GB - Cũ Xước Cấn,,Hàng cũ,Apple,11500000.0
96726,Tai nghe Bluetooth Apple AirPods 4 chống ồn chủ động - Cũ Trầy Xước,,Hàng cũ,,4790000.0
92224,iPhone 16 256GB | Chính hãng VN/A - Đã Kích Hoạt,,Hàng cũ,Apple,25990000.0
87937,Pin sạc dự phòng Golf 20.000mAh G81-C,,Phụ kiện,,590000
106784,Pin dự phòng Xiaomi không dây 10000mAh 1C 33W tích hợp cáp Type-C,,Phụ kiện,,790000
81817,iPad Air 6 M2 11 inch 5G 512GB | Chính hãng Apple Việt Nam,,Máy tính bảng,Apple,28990000.0
88421,Tai nghe Bluetooth True Wireless Anker Soundcore V20i - A3876,,Âm thanh,,1070000.0
96515,iPhone 16 Pro 512GB - Cũ Đẹp,,Hàng cũ,Apple,37990000.0
22442,iPhone 11 64GB - Cũ Xước Cấn,,Hàng cũ,Apple,9990000.0
71168,Realme C55 6GB 128GB - Cũ Trầy Xước,,Hàng cũ,Realme,4990000.0
82018,Samsung Galaxy S24 8GB 256GB - Cũ Đẹp,,Hàng cũ,Samsung,22990000.0
94479,Sim 4G Vinaphone VD90 (1GB/Ngày) - 1 tháng có nghe gọi (Thành phẩm),,Sim 4G,,290000
103207,Sim 4G Viettel SD125T 10GB/Ngày (3GB toàn quốc + 7GB 1 số tỉnh) - Free 1 tháng,,Sim 4G,,370000
84216,Chuột không dây Rapoo MT760M mini,,Phụ kiện,,899000
73076,Samsung Galaxy Z Flip5 5G 512GB - Cũ Trầy Xước,,Hàng cũ,Samsung,8290000.0
94277,Đầu bút Apple Pencil - Hộp 4 cái (MX763ZP/A),,Phụ kiện,,539000
6085,Apple iPhone 8 Plus 256GB cũ đẹp,,Hàng cũ,Apple,19990000.0
90025,OPPO Reno12 5G 12GB 256GB - Cũ Đẹp,,Hàng cũ,OPPO,12990000.0
84806,Loa Karaoke Sony ULT Field 7,,Âm thanh,,11990000.0
87057,Router Wifi 7 BE3600 Tp-link Archer BE230,,Phụ kiện,,2990000.0
46370,iPhone 13 256GB - Cũ Trầy Xước,,Hàng cũ,Apple,16990000.0
48653,iPhone 13 512GB - Cũ Đẹp,,Hàng cũ,Apple,26290000.0
101342,Bút cảm ứng Xiaomi 2025,,Phụ kiện,,2990000.0
61846,Pin sạc dự phòng Samsung 10.000mAh 25W EB-P3400X,,Phụ kiện,,990000
96448,Cáp Baseus Dura Series USB-C To Lightning 20W dài 1m,,Phụ kiện,,140000
21822,iPhone 11 128GB - Cũ Xước Cấn,,Hàng cũ,Apple,11990000.0
90743,Tai nghe không dây Sony Linkbuds Fit (WF-LS910N),,Âm thanh,,5390000.0
94511,Ốp lưng iPhone 16 Pro Max Slimcase Unique 3 Clear,,Phụ kiện,,500000
111903,Sim 5G VNSKY 6T5G89 5GB/Ngày - Free 6 tháng,,Sim 4G,,690000
92499,"Pin sạc dự phòng Anker Zolo 10000mAh 30W 1a1c Tích Hợp Cáp C, L A1680",,Phụ kiện,,1120000.0
88092,Tai nghe không dây ANKER SOUNDCORE A30I ,,Âm thanh,,699000
63242,Samsung Galaxy S23 Ultra 12GB 512GB - Cũ Trầy Xước,,Hàng cũ,Samsung,36990000.0
112324,Pin dự phòng Cuktech 2C1A 20000mAh 100W có màn hình No.15 SE PB200,,Phụ kiện,,1150000.0
104517,Bàn phím + bao da iPad Pro 11 2024 Esr Rebound Magnetic 360,,Phụ kiện,,3090000.0
72645,Apple Watch SE 2 2023 40mm (GPS) viền nhôm cao su - Cũ Đẹp,,Hàng cũ,,6390000.0
104404,Chuột không dây Bluetooth Rapoo MT560,,Phụ kiện,,790000
70884,Samsung Galaxy Z Fold5 12GB 512GB - Cũ Trầy Xước,,Hàng cũ,Samsung,44990000.0
101334,"Sim 4G Mobifone MXH100 1GB/Ngày Free Tiktok,YTB,FB - 1 tháng (thành phẩm)",,Sim 4G,,300000
42844,iPhone 13 Pro Max 256GB - Cũ xước cấn,,Hàng cũ,Apple,31990000.0
44061,Samsung Galaxy S21 FE 8GB 128GB - Cũ Xước Cấn,,Hàng cũ,Samsung,16990000.0
50100,Bàn Phím Cơ Gaming Predator Aethon TKL 301,,Phụ kiện,,1290000.0
105796,MacBook Air M4 13 inch 2025 10CPU 8GPU 16GB 256GB - Chính hãng Đã kích hoạt,,Hàng cũ,Apple,26990000.0
78536,vivo Y17s 4GB 128GB - Cũ Đẹp,,Hàng cũ,Vivo,3790000.0
101599,Loa Bluetooth JBL PartyBox 520,,Âm thanh,,22480000.0
42831,Router Wifi 6 Gigibit băng tần kép TP-Link AX3000 Archer AX53,,Phụ kiện,,1599000.0
72318,Samsung Galaxy Z Fold5 12GB 256GB - Cũ Đẹp,,Hàng cũ,Samsung,40990000.0
35257,iPhone 12 Pro 128GB - Cũ Xước Cấn,,Hàng cũ,Apple,8490000.0
109725,Sạc StarGO Onelink 1C1A 30W kèm cáp C-C CC301,,Phụ kiện,,350000
91825,Máy cạo râu Enchen Pocket Shaver K8,,Đồ gia dụng,,379000
109383,Tecno Pova 7 8GB 128GB - Đã Kích Hoạt,,Hàng cũ,Hãng khác,4590000.0
83408,Samsung Galaxy S23 8GB 128GB - Cũ Xước Cấn,,Hàng cũ,Samsung,22990000.0
55652,Dán màn hình PPF Kasr Full cao cấp,,Phụ kiện,,150000
113281,Ốp lưng iPhone Air Apple Bumper,,Phụ kiện,,1180000.0
52611,Laptop Gaming Acer Nitro 5 Eagle AN515-57-720A NH.QEQSV.004 - Cũ Xước Cấn,,Hàng cũ,Acer,30490000.0
39103,iPhone 12 128GB - Cũ Trầy Xước,,Hàng cũ,Apple,12990000.0
79923,Samsung Galaxy Tab S9 FE Plus WIFI 8GB 128GB - Cũ Đẹp,,Hàng cũ,Samsung,13990000.0
78331,Thiết bị mở rộng sóng Wifi Tp-link băng tần kép AC1200 RE315,,Phụ kiện,,590000
109346,Apple Watch SE 2 2024 44mm (GPS) Viền Nhôm Dây Cao Su - Cũ Xước Cấn,,Hàng cũ,,6790000.0
109346,Apple Watch SE 2 2024 44mm (GPS) Viền Nhôm Dây Cao Su - Cũ Xước Cấn,,Hàng cũ,,6790000.0
63603,Xiaomi Redmi Note 12 4G 128GB - Cũ Trầy Xước,,Hàng cũ,Xiaomi,4990000.0
93439,Tai nghe bluetooth Bose Ultra Earbuds,,Âm thanh,,7490000.0
61213,Túi chống sốc có dây đeo WiWU Minimalist 14 inch ,,Phụ kiện,,400000
104118,Samsung Galaxy A06 5G 4GB 128GB - Đã Kích Hoạt,"Theo thông tin mới nhất, Samsung A06 5G ra mắt Việt Nam vào tháng 03/2025.",Hàng cũ,Samsung,3920000.0
76935,Samsung Galaxy S23 8GB 128GB - Cũ Trầy Xước,,Hàng cũ,Samsung,22990000.0
96823,MacBook Air M3 13 inch 2024 8CPU 8GPU 16GB - 256GB sạc 30W - Chính hãng Đã kích hoạt,,Hàng cũ,Apple,27990000.0
109719,Pin sạc dự phòng Anker Nano 10000mAh 45w 1C1A tích hợp cáp USB-C A1638,,Phụ kiện,,1380000.0
100593,Balo Tomtoc Navigator Travel Laptop Backpack 17inch T67M1D1,,Phụ kiện,,2380000.0
93566,iPhone 16 Pro Max 256GB - Đã Kích Hoạt,,Hàng cũ,Apple,34990000.0
77018,Xiaomi 13T Pro 5G (12GB - 512GB) - Cũ Trầy Xước ,,Hàng cũ,Xiaomi,8390000.0
34697,Samsung Galaxy S21 Plus 5G - Cũ Đẹp,,Hàng cũ,Samsung,6590000.0
86237,Tai nghe chụp tai Anker Soundcore Space H30i - A3012,,Âm thanh,,990000
85108,Loa Bluetooth Tronsmart T6 Mini Upgraded Portable,,Âm thanh,,636000
108388,Sạc Anker Nano 1C 45W A2692,,Phụ kiện,,490000
111099,Loa Karaoke xách tay ACNOS FLAC 36 Ver2,,Âm thanh,,12250000.0
95842,iPhone 15 Pro 512GB - Cũ Trầy Xước,,Hàng cũ,Apple,37990000.0
72889,Camera IP ngoài trời 360 độ 3MP EZVIZ H8C Pro 2K,,Phụ kiện,,1690000.0
100192,Máy Tính Bảng Lenovo Tab Wifi 4GB 64GB ZAEH0147VN - Kèm bao da,,Máy tính bảng,Lenovo,3490000.0
98612,MacBook Pro 14 M4 10CPU 10GPU 16GB 512GB Nano Sạc 70W | Chính hãng Apple Việt Nam,,Laptop,Apple,43790000.0
98325,Tai nghe thể thao Ugreen Hitune S3 - WS209,,Âm thanh,,690000
78873,iPhone 15 Pro 512GB - Cũ Xước Cấn,,Hàng cũ,Apple,37990000.0
105719,Xiaomi POCO M7 Pro 5G 8GB 256GB - Cũ Đẹp,,Tin đồn - Mới ra,Xiaomi,0
95286,Samsung Galaxy Z Fold6 5G 256GB - Cũ Xước Cấn,,Hàng cũ,Samsung,43990000.0
105095,iPad Gen 10 10.9 inch 2022 Wifi 64GB - Cũ Trầy Xước,"Sau iPad Gen 10, Apple tiếp tục giới thiệu iPad A16 (còn được xem như iPad Gen 11) với nhiều cải tiến về thông số và giá bán hấp dẫn. Tham khảo ngay tại CellphoneS!",Hàng cũ,Apple,12990000.0
98620, Xiaomi 14T Pro 12GB 512GB - Cũ Trầy Xước,,Hàng cũ,Xiaomi,10290000.0
97225,Tai nghe Bluetooth True Wireless StarGO Hero,,Âm thanh,,550000
39138,iPhone 12 Pro Max 128GB - Cũ Xước Cấn ,,Hàng cũ,Apple,28990000.0
112831,Ốp lưng iPhone 17 Pro Max UAG chống sốc Scout With Magsafe,,Phụ kiện,,1000000.0
107934,Pin dự phòng Robot 1C1A 5000mAh tích hợp cáp Type-C RT07,,Phụ kiện,,249000
83332,Camera IP ngoài trời 360 độ 4MP Reoqoo AI XT-X31B 2.5K Fullcolor,,Phụ kiện,,1090000.0
93759,Pin sạc dự phòng Energizer 20000mAh /3.7V Li-Polymer - UE20055PQ,,Phụ kiện,,950000
101805,Tai nghe chụp tai có dây JBL Tune 520C,,Âm thanh,,1070000.0
66495,Macbook Air 15 inch M2 2023 8GB 256GB - Cũ Đẹp,,Hàng cũ,Apple,32990000.0
104978,Xiaomi POCO X7 Pro 5G 8GB 256GB - Cũ Đẹp,"Điện thoại POCO X7 Pro tích hợp vi xử lý Dimensity 8400-Ultra MediaTek tốc độ đến 3.25GHz, kèm theo RAM LPDDR5X, bộ nhớ chuẩn UFS 4.0 và pin 6000mAh. Hơn thế nữa, chiếc điện thoại này còn nổi bật với màn hình 6.67 inch công nghệ AMOLED CrystalRes. Ngoài ra, máy được thiết kế cải thiện với tính kháng nước và bụi chuẩn IP68.",Hàng cũ,Xiaomi,9990000.0
39624,iPhone 11 Pro Max 512GB Cũ trầy xước,,Hàng cũ,Apple,35000000.0
84210,Chuột gaming không dây E-Dra EM625X,,Phụ kiện,,790000
105260,Google Tivi TCL QD-Mini LED 144Hz 4K 55 inch 2025 (55C6K),,Tivi,Hãng khác,19390000.0
49223,iPad 10.2 2021 WiFi 64GB - Cũ Trầy Xước,,Hàng cũ,Apple,8990000.0
107268,Xiaomi 15 5G 12GB 256GB - Cũ Trầy Xước,,Hàng cũ,Xiaomi,14590000.0
80002,Apple Watch SE 2 2023 40mm (GPS) viền nhôm cao su - Cũ Xước Cấn,,Hàng cũ,,6390000.0
92109,Bàn phím + Bao da AI Samsung Galaxy Tab S9/S9 FE chính hãng touch pad,,Phụ kiện,,5390000.0
61518,Macbook Pro 16 inch 2021 M1 PRO 10 CPU - 16 GPU 16GB 512GB - Cũ Đẹp,,Hàng cũ,Apple,65990000.0
60069,iPhone 14 Pro Max 256GB 2 Sim - Cũ Đẹp,,Hàng cũ,Apple,32990000.0
25543,Loa Bluetooth Harman Kardon Soundstick 4,,Âm thanh,,7990000.0
110363,Máy chiếu Eroc Flip Full HD,,Nhà thông minh,,4990000.0
45923,iPhone 12 Pro Max 512GB - Cũ Xước Cấn,,Hàng cũ,Apple,37990000.0
107421,Túi xách Jcpal Milan Briefcase 13/14 inch,,Phụ kiện,,860000
100156,Samsung Galaxy A16 5G 8GB 128GB - Cũ Trầy Xước,,Hàng cũ,Samsung,5980000.0
45411,iPad 10.2 2021 WiFi 64GB - Cũ đẹp,,Hàng cũ,Apple,8990000.0
92481,Củ sạc Anker Zolo 1C 20W A2699,,Phụ kiện,,260000
95147,Bàn phím Apple Magic Keyboard + Touch ID 2024 (MXCK3),,Phụ kiện,,3490000.0
109698,OPPO Reno14 5G 12GB 256GB - Đã Kích Hoạt,"OPPO Reno 14 sở hữu màn hình FHD+ 6.59 inch, tần số quét 120Hz, mang đến hình ảnh sống động và sắc nét cho người dùng. Dung lượng pin của máy đạt tới 6000mAh, hỗ trợ sử dụng cả ngày dài mà không lo gián đoạn. Camera trước có độ phân giải 50MP, hỗ trợ quay video 4K, mang đến chất lượng hình ảnh rõ nét trong nhiều điều kiện ánh sáng.",Hàng cũ,OPPO,15990000.0
105421,Bàn phím không dây E-DRA EK507 silent đen,,Phụ kiện,,690000
16821,iPhone XR 64GB - Cũ trầy xước,,Hàng cũ,Apple,11990000.0
103782,Combo bàn phím + chuột gaming Aula T102,,Phụ kiện,,690000
89726,POCO M6 (6GB 128GB) - Cũ Đẹp,,Hàng cũ,Xiaomi,4210000.0
98127,Chuột không dây Genius Ergo 8100S Copilot AI,,Phụ kiện,,490000
95016,Sim 4G Viettel Kidmax90 9GB/Tháng - 6 Tháng,,Sim 4G,,920000
102612,Gậy chụp ảnh Tripod Wiwu Warrior SE013,,Phụ kiện,,1150000.0
76241,Robot hút bụi lau nhà Xiaomi Vacuum E5 ,,Nhà thông minh,,2490000.0
100044,Máy đọc sách Kindle Paperwhite 6 16GB (Bản không quảng cáo),,Máy tính bảng,Kindle,6490000.0
105474,Laptop Dell Inspiron 15 3520 N3520-I5U165W11SLU - Đã Kích Hoạt,,Hàng cũ,Dell,16990000.0
52816,Ốp lưng iPhone 13/14 Apple Silicone Case hỗ trợ sạc Magsafe,,Phụ kiện,,1590000.0
77680,Loa vi tính Edifier R1280T,,Âm thanh,,2140000.0
93754,Pin sạc dự phòng Energizer 30000mAh /3.7V Li-Polymer - UE30055PQ,,Phụ kiện,,1200000.0
71674,iPhone 14 Pro Max 1TB - Cũ Xước Cấn,,Hàng cũ,Apple,29990000.0
53677,Camera IP Wifi Imou IPC-A23P 1080P 2MP,,Phụ kiện,,690000
111888,Sạc Mophie Essentials 1C GaN 45W - 978,,Phụ kiện,,648000
91495,Điện thoại Nubia Music NFC 4GB 128GB (Bản đặc biệt) - Đã Kích Hoạt,,Hàng cũ,Hãng khác,2490000.0
88692,Laptop gaming MSI GF63 Thin 11SC 664VN - Cũ Trầy Xước,,Hàng cũ,MSI,16490000.0
91733,Cáp dữ liệu Ugreen USB 3.0 nối mạ vàng US115 1.5m 30126,,Phụ kiện,,137000
104028,Xiaomi POCO X7 Pro 5G 12GB 256GB - Cũ Đẹp,"Điện thoại POCO X7 Pro tích hợp vi xử lý Dimensity 8400-Ultra MediaTek tốc độ đến 3.25GHz, kèm theo RAM LPDDR5X, bộ nhớ chuẩn UFS 4.0 và pin 6000mAh. Hơn thế nữa, chiếc điện thoại này còn nổi bật với màn hình 6.67 inch công nghệ AMOLED CrystalRes. Ngoài ra, máy được thiết kế cải thiện với tính kháng nước và bụi chuẩn IP68.",Hàng cũ,Xiaomi,9990000.0
98419,Tivi Xiaomi A 4K 55 inch 2026,,Tivi,Xiaomi,10490000.0
59873,Apple Watch Series 8 41mm GPS Viền nhôm Dây cao su - Cũ Trầy Xước,,Hàng cũ,,11990000.0
109381,Tecno Pova 7 8GB 256GB - Đã Kích Hoạt,,Hàng cũ,Hãng khác,5290000.0
100990,iPhone 16 Pro 128GB - Cũ Trầy Xước,,Hàng cũ,Apple,28990000.0
94510,Ốp lưng iPhone 16 Pro Max Slimcase Unique 3 With Magsafe Clear,,Phụ kiện,,600000
105969,iPad A16 5G 128GB 2025 - Cũ Đẹp,"iPad A16 11 inch 5G  sở hữu màn hình Liquid Retina 11 inch với độ phân giải 2360x1640 pixel, mang đến trải nghiệm hiển thị sắc nét, màu sắc chân thực. Chip Apple A16 cùng CPU 5 lõi và Neural Engine 16 lõi giúp tăng hiệu suất xử lý, hỗ trợ tác vụ mượt mà. Cùng với đó mẫu iPad A16 này còn sở hữu viên pin 28.93Wh, hỗ trợ vận hành suốt nhiều giờ liền.",Hàng cũ,Apple,13990000.0
55744,Apple MacBook Air M1 16GB 256GB 2020 - Cũ Xước Cấn,,Hàng cũ,Apple,33990000.0
84214,Chuột không dây Rapoo MT760,,Phụ kiện,,1099000.0
95023,Bàn phím không dây Rapoo E9050L,,Phụ kiện,,890000
67942,Dán kính cường lực màn hình Apple iPhone 15 Pro Max Zeelot Solidleek Full cao cấp,,Phụ kiện,,390000
110610,Trạm sạc dự phòng di động New Ecoflow Delta 2 Max 2400W 2048WH (SN),,Phụ kiện,,28990000.0
65534,Samsung Galaxy S23 Plus 8GB 256GB - Cũ Trầy Xước,,Hàng cũ,Samsung,26990000.0
23417,Tai nghe Bluetooth Apple AirPods Pro - Trầy xước,,Hàng cũ,,6990000.0
77649,Xiaomi 13T 12GB 256GB - Cũ Trầy Xước,,Hàng cũ,Xiaomi,12990000.0
88666,Xiaomi Smart Display S Mini LED 65 inch 2025,,Tivi,Xiaomi,24990000.0
103647,Sim 5G Viettel 3T5G135N 6GB/Ngày (Free TV360 4K) - 3 Tháng,,Sim 4G,,750000
110367,Bàn phím cơ không dây Aula AMG65 đen,,Phụ kiện,,2590000.0
68073,Máy chiếu mini Beecube X1 Gen 2,,Nhà thông minh,,1990000.0
86740,Samsung Galaxy S24 Plus 12GB 256GB - Cũ Trầy Xước,,Hàng cũ,Samsung,18650000.0
62683,Laptop Asus VivoBook 14X OLED S3405VA-KM071W - Cũ Đẹp,,Hàng cũ,ASUS,26990000.0
105279,Nubia Neo 3 5G 8GB 256GB - Đã Kích Hoạt,,Hàng cũ,Hãng khác,5490000.0
39725,iPhone 12 256GB - Cũ Trầy Xước,,Hàng cũ,Apple,23990000.0
107895,Huawei MatePad SE 11 inch 4GB 128GB - Đã Kích Hoạt,,Hàng cũ,Huawei,4490000.0
52861,Ốp lưng iPhone 14 Pro Apple Silicone Case hỗ trợ sạc Magsafe,,Phụ kiện,,1590000.0
34179,iPhone 11 Chính hãng (VN/A) 256GB Cũ,,Hàng cũ,Apple,8190000.0
14671,iPhone XR 128GB Cũ đẹp,,Hàng cũ,Apple,16990000.0
92107,Bàn phím + Bao da AI Samsung Galaxy Tab S9/S9 FE chính hãng,,Phụ kiện,,3917000.0
33694,Chuột có dây Gaming Logitech G402 Hyperion Fury Ultra,,Phụ kiện,,799000
111259,Đồng hồ thông minh Samsung Galaxy Watch8 BT 40mm - Cũ Đẹp,,Hàng cũ,,4990000.0
105590,Xiaomi Redmi Note 14 5G 8GB 256GB - Cũ Đẹp,,Hàng cũ,Xiaomi,7160000.0
78051,Masstel izi T2 4G,,Điện thoại,Hãng khác,500000
57007,Cáp mạng Ugreen Cat6 NW102 20160 2M,,Phụ kiện,,60000
64028,Đồng hồ thông minh Garmin Forerunner 55 - Đã Kích Hoạt,,Hàng cũ,,5290000.0
110683,Pin dự phòng Cuktech P+Series 2C1A 20000mAh 210W có màn hình No.15 Ultra PB200U,,Phụ kiện,,2190000.0
112338,Máy tính bảng Lenovo Idea Tab Wifi 8GB 256GB ZAFR0402VN kèm bút - Đã Kích Hoạt,,Hàng cũ,Lenovo,7390000.0
106100,Máy tính bảng Huawei MatePad Pro (12GB 512GB) - Cũ Đẹp,,Hàng cũ,Huawei,23990000.0
110373,Bàn phím cơ không dây Aula AMG65 trắng hồng,,Phụ kiện,,2590000.0
110905,Masstel izi T5 plus 4G,,Điện thoại,,530000
104511,Bao da iPad Air 11(M2/M3)/Air 5/Air 10.9/Pro 11 Esr Rebound Magnetic,,Phụ kiện,,690000
86325,Bàn phím + bao da iPad Air 11 (M2/M3) Logitech Combo Touch,,Phụ kiện,,5400000.0
94974,Tai nghe Bluetooth Havit TW906 Pro,,Âm thanh,,690000
105971,OPPO Reno13 F 4G 8GB 256GB - Cũ Trầy Xước,,Hàng cũ,OPPO,8990000.0
56537,Máy chiếu mini Beecube X2 Max Gen 3 Full HD 1080P,,Nhà thông minh,,3990000.0
97614,Chuột không dây Bluetooth Satechi M1,,Phụ kiện,,790000
86199,OPPO Reno12 5G 12GB 256GB - Đã Kích Hoạt,,Hàng cũ,OPPO,12990000.0
108404,Ốp lưng Carbon Shield Samsung Galaxy Z Fold7 chính hãng,,Phụ kiện,,2190000.0
112916,Ốp lưng iPhone 17 Pro Max SwitchEasy Ultra Slim With Magsafe,,Phụ kiện,,350000
77163,Camera IP Ezviz H6C Pro 4MP quay quét 360 độ,,Phụ kiện,,1250000.0
103354,Máy Tính Bảng Lenovo Tab Wifi 4GB 64GB ZAEH0147VN - Đã Kích Hoạt,,Hàng cũ,Lenovo,3490000.0
62057,Laptop Gaming Acer Nitro 5 AN515-56-51N4 NH.QBZSV.002 - Cũ Trầy Xước,,Hàng cũ,Acer,23990000.0
56126,Máy tăm nước H2ofloss HF-9P,,Nhà thông minh,,990000
92908,iPhone 14 Pro 128GB 2 SIM - Cũ Trầy Xước,,Hàng cũ,Apple,27990000.0
81195,Samsung Galaxy Z Fold5 12GB 256GB - Cũ Xước Cấn,,Hàng cũ,Samsung,40990000.0
50272,Samsung Galaxy Tab S8 - Cũ Đẹp,,Hàng cũ,Samsung,20990000.0
45855,iPhone 13 mini 256GB - Cũ Đẹp,,Hàng cũ,Apple,24990000.0
99466,Tai nghe không dây thể thao SoundPEATS Pop Clip,,Âm thanh,,950000
72025,Hub chuyển đổi Ugreen USB-C to 2 x USB-A 3.0 + HDMI + RJ45 + SD&TF + PD 90568,,Phụ kiện,,1250000.0
71960,Ốp lưng iPhone 15 Wiwu Pro Max MCC-101,,Phụ kiện,,250000
60654,Tai nghe Bluetooth Apple AirPods 3 2022 sạc có dây - Cũ Trầy Xước,,Hàng cũ,,4490000.0
102736,Pin dự phòng Magnetic Anker Zolo 10000mAh 1C 30W A1684,,Phụ kiện,,960000
111292,Máy hút bụi cầm tay AQUA AQS-CCXL8R(W)-VN - Cũ,,Hàng cũ,,710000
100193,Google Tivi Sony 4K 55 inch (K-55S30),,Tivi,Sony,19990000.0
33665,Combo bàn phím + Chuột không dây Logitech MK470 Slim,,Phụ kiện,,1499000.0
104278,Laptop Lenovo LOQ 15IAX9 83GS001SVN - Cũ Xước Cấn,,Hàng cũ,Lenovo,20990000.0
96984,Google Tivi AQUA UHD 4K 50 inch 2024 (AQT50K800UG),,Tivi,Samsung,8490000.0
42121,Apple iPad Pro 12.9 2021 M1 WiFi 256GB - Cũ đẹp,,Hàng cũ,Apple,33990000.0
36147,iPhone 12 256GB - Cũ Đẹp ,,Hàng cũ,Apple,23990000.0
64057,Samsung Galaxy Tab S9 Plus Wifi 12GB 256GB,,Máy tính bảng,Samsung,25990000.0
110276,Camera DJI Osmo Pocket 3 Creator Combo - Đã Kích Hoạt,,Hàng cũ,,17990000.0
69115,Ốp lưng iPhone 15 Plus Silicone hỗ trợ sạc Magsafe,,Phụ kiện,,1590000.0
72655,Samsung Galaxy Tab A9 WIFI 4GB 64GB - Cũ Đẹp,,Hàng cũ,Samsung,3920000.0
81305,Apple Watch SE 2 2023 44mm (GPS) Viền nhôm - Cao su - Cũ Xước Cấn,,Hàng cũ,,3090000.0
63117,Xiaomi Redmi Note 12 - Cũ Đẹp,,Hàng cũ,Xiaomi,4990000.0
101371,Dán màn hình Apple Macbook Air 13 M2/M3/M4 Jcpal Iclara,,Phụ kiện,,350000
44338,Tai nghe Bluetooth Apple AirPods Pro 2021 Magsafe | Chính hãng Apple Việt Nam - Cũ trầy xước,,Hàng cũ,,6990000.0
27759,Router Wifi Totolink A720R băng tần kép AC1200,,Phụ kiện,,499000
